STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-06,17.7,"H,,S",,,10.9,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-07,20.7,"H,,S",,,13.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-08,21,"H,,S",29.1,",,S",,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-09,11.7,"H,,S",24.9,",,S",9.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-10,12.9,"H,,S",,,9.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-11,13.1,"H,,S",,,7.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-12,16.8,"H,,S",,,10.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-13,12.1,"H,,S",21.8,",,S",6.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-14,8.5,"H,,S",16.7,",,S",1.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-15,12.2,"H,,S",,,3.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-16,21.2,"H,,S",,,8.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-17,23.7,"H,,S",30,",,S",17.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-18,17.9,"H,,S",29.8,",,S",13.5,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-19,13.1,"H,,S",19.6,",,S",7.1,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-20,12.3,"H,,S",,,3.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-21,14.6,"H,,S",,,6.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-22,14.8,"H,,S",23.6,",,S",9.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-23,14.2,"H,,S",,,5.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-24,16.8,"H,,S",,,9,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-25,19.4,"H,,S",,,13.2,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-26,19.8,"H,,S",27,",,S",17.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-27,20.1,"H,,S",,,7.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-28,23.6,"H,,S",,,16.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-29,25.4,"H,,S",,,18.7,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-30,26.1,"H,,S",33.3,",,S",22.1,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-08-31,17.4,"H,,S",32.1,",,S",12.7,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-01,15.1,"H,,S",,,9.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-02,15.3,"H,,S",,,8.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-03,14.2,"H,,S",22.4,",,S",8.7,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-04,13.2,"H,,S",20.4,",,S",7.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-05,12.9,"H,,S",19.5,",,S",9.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-06,17.9,"H,,S",,,10.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-07,22.2,"H,,S",,,14,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-08,20.5,"H,,S",30.5,",,S",17.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-09,22.2,"H,,S",,,18,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-10,17.8,"H,,S",26.4,",,S",15.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-11,15.4,"H,,S",21.4,",,S",14,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-12,16.7,"H,,S",,,12,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-13,15.3,"H,,S",,,9.2,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-14,19.2,"H,,S",,,13.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-15,25.4,"H,,S",,,16.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-16,25.4,"H,,S",34.6,",,S",,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-17,17.3,"H,,S",30.5,",,S",13.5,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-18,18.7,"H,,S",,,13.7,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-19,18.8,"H,,S",,,11.2,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-20,17.8,"H,,S",27,",,S",10.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-21,16.1,"H,,S",,,7.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-22,17.6,"H,,S",,,9.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-23,18.2,"H,,S",,,10.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-24,21.1,"H,,S",,,14,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-25,21.7,"H,,S",,,14.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-26,21,"H,,S",,,10.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-27,21.8,"H,,S",,,14.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-28,24.1,"H,,S",,,15.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-29,26.4,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-09-30,28.9,"H,,S",,,22.9,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-01,31.1,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-02,17.6,"H,,S",,,15.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-03,19,"H,,S",,,15.9,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-04,19.8,"H,,S",,,17.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-05,16.1,"H,,S",21.8,",,S",,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-06,17.2,"H,,S",,,12.1,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-07,19.5,"H,,S",,,11.2,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-08,22.1,"H,,S",,,13.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-09,23.3,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-10,27.3,"H,,S",,,19.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-11,29.9,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-12,31.6,"H,,S",,,25.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-13,29.8,"H,,S",,,24.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-14,18.9,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-15,14.6,"H,,S",,,13.5,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-16,15.6,"H,,S",,,13.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-17,18.1,"H,,S",,,14,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-18,18.4,"H,,S",,,17,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-19,18.7,"H,,S",20.5,",,S",17,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-20,18.1,"H,,S",20.3,",,S",,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-21,15.6,"H,,S",,,12.2,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-22,17.8,"H,,S",,,10.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-23,20.1,"H,,S",,,12.7,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-24,21.8,"H,,S",,,14.5,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-25,23,"H,,S",,,16.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-26,24.3,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-27,27.7,"H,,S",,,23,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-28,29.2,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-29,32.1,"H,,S",39.4,",,S",27.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-30,32.6,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-10-31,22.4,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-01,25.6,"H,,S",,,20.1,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-02,29.5,"H,,S",,,23.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-03,23.1,"H,,S",37.8,",,S",20.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-04,25.6,"H,,S",,,20.1,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-05,23.6,"H,,S",33.4,",,S",20.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-06,23.8,"H,,S",,,17.9,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-07,25,"H,,S",,,21.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-08,25.6,"H,,S",,,20,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-09,25.1,"H,,S",32.8,",,S",,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-10,24.8,"H,,S",32.2,",,S",20.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-11,24.5,"H,,S",,,18.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-12,27.2,"H,,S",,,20.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-13,24.2,"H,,S",34.6,",,S",19.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-14,24.9,"H,,S",,,19.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-15,25.4,"H,,S",31.2,",,S",20.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-16,23.8,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-17,24.7,"H,,S",,,18.2,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-18,26.6,"H,,S",,,19.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-19,28.4,"H,,S",,,22,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-20,30.2,"H,,S",,,23.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-21,29.3,"H,,S",37.5,",,S",25.2,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-22,28,"H,,S",32.6,",,S",24.7,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-23,25.1,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-24,23.4,"H,,S",,,17.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-25,28.6,"H,,S",,,21.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-26,24.3,"H,,S",38.1,",,S",21.2,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-27,23.3,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-28,22.7,"H,,S",,,15.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-29,25.8,"H,,S",,,16.2,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-11-30,24.2,"H,,S",35.2,",,S",,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-01,22.8,"H,,S",,,17.2,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-02,21.5,"H,,S",29,",,S",15.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-03,22.8,"H,,S",,,16.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-04,23.8,"H,,S",,,18.2,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-05,22.3,"H,,S",30.8,",,S",16.9,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-06,21.6,"H,,S",,,12.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-07,24,"H,,S",,,15.1,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-08,26.3,"H,,S",32.4,",,S",20.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-09,26.7,"H,,S",,,21,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-10,28,"H,,S",,,19.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-11,28.8,"H,,S",,,21,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-12,24.5,"H,,S",36,",,S",,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-13,24.4,"H,,S",,,17.5,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-14,29.2,"H,,S",,,21.2,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-15,25.5,"H,,S",37.2,",,S",,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-16,22.8,"H,,S",,,18.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-17,25.5,"H,,S",,,18.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-18,25.8,"H,,S",,,18.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-19,27.9,"H,,S",,,19.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-20,29.9,"H,,S",,,,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-21,21.8,"H,,S",,,18,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-22,21.7,"H,,S",27.3,",,S",15.3,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-23,22.3,"H,,S",,,13.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-24,25,"H,,S",,,17,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-25,28.9,"H,,S",,,21.8,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-26,25.8,"H,,S",36.8,",,S",,
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-27,28.3,"H,,S",,,22.6,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-28,29.1,"H,,S",,,23.1,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-29,29.2,"H,,S",,,23.4,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-30,30.2,"H,,S",37.5,",,S",24.7,",,S"
ARM00087166,"CORRIENTES, AR",-27.446,-58.762,61.9,2019-12-31,27.1,"H,,S",37.6,",,S",22,",,S"
